Col,20,40,60,80,100,120
882,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
883,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,f7ffffffffffffff,f7ffffffffffffff,f7ffffffffffffff
884,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
885,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffff7ffffffff,fffffff7fffffdff,ffeffff7fffffdff
886,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffffffffb,fffffffffffffffb
887,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffff7fffffffff,ffffff7fffffffff,ffbfff7fffffffff
888,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
889,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
890,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffff7ffffffff,effffff7ffffffff
891,fffffffff7ffffff,fffffffff7ffffff,fffffffff7fdffff,fffffffff7fdffff,fffffffff7fdffff,f7fffffff7fdffff
892,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
893,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
894,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
895,ffffffffffffffff,fffbffffffffffff,fffbffffffffffff,fffbffffffffffff,fffbffffffffffff,fffbffffffffffff
896,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffffffff7,fffffffffffffff7,fffffefffffffff7
897,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
898,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
899,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffdfffffffff,ffffffdfffffffff
900,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffffffff7,fffffffffffffff7,fffffefffffffff7
901,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffbfffffffffffff,ffbfffffffffffff,ffbfffffffffffff
902,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
903,ffffffffffffffff,ffffffffffffffff,fffffffffffff7ff,fffffffffffff7ff,fffffffffffff7ff,fffffffffffff7ff
904,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffff7ffffff,fffffffff7ffffff,fdfffffff7ffffff
905,fffffffffffeffff,fffffffffffeffff,fffffffffffeffff,fffffffffffeffff,fffffffffffeffff,fffffffffffeffff
906,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffdfffffff,ffffffffdfffffff,ffffffffdfffffff
907,ffffffffffffffff,ffffffffffffffff,fffffffffeffffff,fffffffdfeffffff,fffffffdfeffffff,f7fffffdfeffffff
908,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffff7ffffff,fffffffff7ffffff,fdfffffff7ffffff
909,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
910,ffffffffffffffff,ffffffffffffffff,ffffffefffffffff,ffffffefdfffffff,ffffffefdfffffff,ffffffefdfffffff
911,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffff7ffffffffff
912,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffff7ffff,fffffffffff7ffff,fffffffffff7ffff
913,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
914,fffffffffff7ffff,fffffffffff7ffff,fffffffffff7ffff,fffffffffff7ffff,fffffffffff7ffff,fffffffffff7ffff
915,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
916,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffff7ffff,fffffffffff7ffff,fffffffffff7ffff
917,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffbffffffff
918,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffdfffffffffffff,ffdfffffffffffff
919,ffffffffefffffff,ffffffffefffffff,ffffffffefffffff,ffffffffefffffff,ffffefffefffffef,ffffefffeffffeef
920,ffffffffffffffff,ffffffffffffffff,ffdfffffffffffff,ffdfffffffffffff,ffdfffffffffffff,ffdfffffffffffff
921,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
922,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,feffffffffffffff,feffffffffffffff
923,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffff7ffffffffff,fffff7ffffffffff,fffdf7ffffffffdf
924,ffffffffffffffff,ffffffffffffffff,ffdfffffffffffff,ffdfffffffffffff,ffdfffffffffffff,ffdfffffffffffff
925,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffeffffffff,fffffffeffffffff
926,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
927,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffdfffffffffff,ffffdfffffffffff
928,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffff7fffffffff,ffffff7fffffffff,ff7fff7fffffffff
929,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
930,ffffffffffffffff,fffbffffffffffff,fffbffffffffffff,fffbffffffffffff,fffbffffffffffff,fffbffffffffffff
931,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffdf,fffffffbffffffdf,fffffffbefffffdf
932,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffff7fffffffff,ffffff7fffffffff,ff7fff7fffffffff
933,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffbfffffffff,ffffffbfffffffff,ffffdfbfffffffff
934,ffffffffffffffff,ffffffffffffffff,fffedfffffffffff,fffedfffffffffff,fffedffeffffffff,fffedffeffffffff
935,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffffdffff,fffffffffffdffff,feffffeffffdffff
936,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
937,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
938,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,dffffbffffffffff,dffffbfffffdffff,dffffbffeffdffff
939,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
940,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
941,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
942,ffffffffffffffff,ffffffffffffffff,ffffffffffffefff,ffffffffffffefff,ffffffffdfffefff,ffffffffdfffefff
943,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
944,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
945,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffeffffffff,fffffffeffffffff
946,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffff7fffffffff,ffffff7fffffffff
947,fffffffffffffffd,fffffffffffffffd,fffffffffffffffd,fffffffffffffffd,fffffffffdfffffd,fffffffffdfffffd
948,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
949,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
950,ffffffffffffffff,ffffffffffffffff,ffefeffffffeffff,ffefeffffffeffff,ffefeffffffeffff,ffefeffffffeffff
951,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
952,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
953,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
954,ffffffffffffffff,fffdffffffffffff,fffdffffffffffff,fffdffffffffffff,fffdffffffffffff,fffdffffffffffff
955,fffeffffffffffff,fffeffffffffffff,fffeffffffffffff,fffeffffffffffff,effeffffffffffff,effeffffffffffff
956,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
957,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
958,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffdffffffff
959,ffffffffffffffff,ffffffffffffffff,fffffffffffffffe,fffffffffffffffe,fffefffffffffffe,fbfefffffffffffe
960,ffffffffffffffff,ffffffffffffffff,fffbfdffffffffff,fffbfdffffffffff,fffbfdffffffffff,fffbf5ffffffffff
961,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fff7ffffffffffff
962,ffffffffffffffff,ffffffffffffffff,dfffffffffffffff,dfffffffffffffff,dfffffffffffffff,dfffffffffffffff
963,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffbfffff7ffffff
964,ffffffffffffffff,ffffffffffffffff,fffbfdffffffffff,fffbfdffffffffff,fffbfdffffffffff,fffbf5ffffffffff
965,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
966,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
967,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
968,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
969,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
970,ffffffffffffffff,ffffffffffffff7f,fffffffffffdff7f,fffffffffffdff7f,fffffffffffdff7f,fffffffffffdff7f
971,ffffffffffffffff,ffffffffffffffff,ffffffffbfffff7f,fbfffff7bffbff7f,fbfffff7bffbff7f,fbfffff7bffbff7f
972,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
973,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffbffffff,fffffffffbffffff,fffffffffbffffff
974,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,feffffffffffffff,feffffffffefffff,feffffffffefffff
975,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
976,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffdffffffffff,fffffdffffffffff,fffffdffffffffff
977,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
978,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffbfffffffffffff,ffbfffffffffffff
979,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffeffffffffff,fffffeffffffffff,fffffeffbfffffff
980,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffdffffffffff,fffffdffffffffff,fffffdffffffffff
981,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,f7ffffffffffffff,f7ffffffffffffff,f7f7ffffffffffff
982,ffffffffffffffff,f7ffffffffffffff,f77fffffffffffff,f77fffffffffffff,f77fffffffffffff,f77fffffffffffff
983,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffffffffbffffff,ffffdffffbffffff,ffffdffffbffffff
984,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffbf,ffffffffffffffbf
985,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffefff
986,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
987,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffdfffffffff
988,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffbf,ffffffffffffffbf
989,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
990,ffffffffffffffff,fffffffffffffffb,fffffffffffffffb,fffffffffffffffb,7ffffffffffff7fb,7ffffffffffff7fb
991,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
992,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
993,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
994,ffffffffffffffff,ffffffffffffffff,fffffffdffffffff,fffffffdffffffff,fffffffdffffffff,fffffffdffffffff
995,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
996,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
997,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
998,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
999,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1000,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1001,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1002,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1003,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1004,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1005,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1006,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1007,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffff7ffffffffff,fffff7ffffffffff,fffff7ffffffffff
1008,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1009,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffdfffff,ffffffff7fdfffff
1010,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,fffbffdffffff7ff,fffbffdffffff7ff
1011,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1012,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1013,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffdfffffffff,ffffffdfffffffff
1014,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1015,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffff7f,ffffffffffffff7f
1016,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1017,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1018,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1019,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1020,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1021,ffffffffffffffff,ffffffffffffffff,fffffffdffffffff,fffffffdffffffff,fffffffdfffffbff,fffffffdfffffbff
1022,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1023,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
